"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"196",1,0,20,0.2,0.9,0.516990369207849,0.0200348436104276,1,0.252433058089853,0.294943759612711,0,1,0,3
"197",0,1,20,0.2,0.9,0.403362377618953,0.0921328496905212,0,0.49537888888959,0.0284829696675261,1,0,1,8
"198",1,1,20,0.2,0.9,0.606664104049771,0.0114441043235796,1,0.540836842546922,0.0187376829804701,1,1,1,7
"199",0,0,20,0.3,0.9,0.182821835056497,0.442624762542537,0,0.151923856664346,0.452898246315203,0,0,0,70
"200",1,0,20,0.3,0.9,0.486677203180971,0.0311880202491859,1,0.318578237144121,0.191413623682189,0,1,0,7
"201",0,1,20,0.3,0.9,0.372094162714272,0.120626910105552,0,0.47896993595712,0.0333029314364833,1,0,1,7
"202",1,1,20,0.3,0.9,0.586003154605767,0.0120390388418858,1,0.561948408254477,0.0144591001369259,1,1,1,16
"203",0,0,20,0.4,0.9,0.247197764549145,0.332845005086598,0,0.213181745713182,0.370647674788054,0,0,0,54
"204",1,0,20,0.4,0.9,0.505212715204589,0.0272325827443553,1,0.356574184469474,0.137332839292365,0,1,0,12
"205",0,1,20,0.4,0.9,0.389751071668364,0.0961819710142597,0,0.490303908096194,0.0296046503509254,1,0,1,7
"206",1,1,20,0.4,0.9,0.56784345746177,0.0152121407406796,1,0.545836167563602,0.0184167035642183,1,1,1,27
"207",0,0,20,0.5,0.9,0.308688885469584,0.233934122691554,0,0.291511885363602,0.25071644880338,0,0,0,30
"208",1,0,20,0.5,0.9,0.529171998248842,0.0214680118479974,1,0.34254136689987,0.166573872978578,0,1,0,18
"209",0,1,20,0.5,0.9,0.38200596082925,0.104670173854188,0,0.501155094562759,0.0265622397847946,1,0,1,10
"210",1,1,20,0.5,0.9,0.606873083994274,0.00950517494925008,1,0.601328747987214,0.0109780477286262,1,1,1,42
"211",0,0,20,0.6,0.9,0.316626103837447,0.240620932445658,0,0.259729685385464,0.331660350750878,0,0,0,12
"212",1,0,20,0.6,0.9,0.551691281379526,0.0168026146059437,1,0.374245319935349,0.121626743194174,0,1,0,16
"213",0,1,20,0.6,0.9,0.38575291525151,0.0952064969360664,0,0.510747027138189,0.0239006410183851,1,0,1,8
"214",1,1,20,0.6,0.9,0.633946221433813,0.00588284923486542,1,0.604229804043991,0.0115869870242022,1,1,1,64
"215",0,0,20,0.7,0.9,0.423999011336588,0.0629606696886893,0,0.305713226931689,0.22368681006087,0,0,0,2
"216",1,0,20,0.7,0.9,0.575655023888247,0.0189359595315506,1,0.33892684859398,0.152495470840809,0,1,0,6
"217",0,1,20,0.7,0.9,0.433807211833376,0.0561335739171162,0,0.548606363946784,0.0166559507609054,1,0,1,2
"218",1,1,20,0.7,0.9,0.655652602210001,0.00450390226598538,1,0.630281582014145,0.00879790208036499,1,1,1,90
"219",0,0,40,0,0.3,-0.0144513757636677,0.561102932553272,0,-0.0158253164415647,0.540546898808892,0,0,0,93
"220",1,0,40,0,0.3,-0.135983060091975,0.0260142569616682,1,-0.0938870681474328,0.103456651589528,0,1,0,3
"221",0,1,40,0,0.3,0.0929143741353109,0.146266199275946,0,0.105021361016794,0.0380746225549963,1,0,1,3
"222",1,1,40,0,0.3,-0.345444771310854,0.0290205161831897,1,-0.386595999159882,0.0137332146432193,1,1,1,1
"223",0,0,40,0.1,0.3,0.0170685654042447,0.515700547274986,0,0.012626954524675,0.47617520090788,0,0,0,89
"224",1,0,40,0.1,0.3,0.338536854480596,0.0350087705526027,1,0.240976814948628,0.155550802300367,0,1,0,4
"225",0,1,40,0.1,0.3,0.00260604917630666,0.181573058211441,0,0.0832490251364107,0.0327200520799258,1,0,1,5
