"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"19",1,0,20,0.5,0.3,0.503737445201072,0.0235450871894132,1,0.336486272760321,0.146886716909267,0,1,0,1
"20",0,1,20,0.5,0.3,0.232719808570298,0.108017260562736,0,0.275330971812791,0.0311309603398508,1,0,1,5
"21",1,1,20,0.5,0.3,0.425720841865992,0.0159963637306692,1,0.432304551232112,0.0211964129150878,1,1,1,10
"22",0,0,20,0.6,0.3,0.13308961465766,0.483032317139532,0,0.0936484090222783,0.484294703933145,0,0,0,83
"23",1,0,20,0.6,0.3,0.476903276400752,0.035398602825887,1,0.314434506401336,0.23518049133949,0,1,0,9
"24",0,1,20,0.6,0.3,0.336923077864841,0.161378750618505,0,0.495131287093466,0.0277691691505095,1,0,1,3
"25",1,1,20,0.6,0.3,0.528492573819086,0.0212047748778499,1,0.506188792980833,0.0292371220225933,1,1,1,5
"26",0,0,20,0.7,0.3,0.154453708442029,0.426416698598726,0,0.129967274216292,0.46467847156998,0,0,0,83
"27",1,0,20,0.7,0.3,0.5549642706015,0.0212790820910073,1,0.327509458113716,0.164809822612339,0,1,0,5
"28",0,1,20,0.7,0.3,0.306955803197884,0.267969717272021,0,0.4866005179692,0.0310007452229614,1,0,1,6
